1.510025 0.000000
-2.083793 -4.555317
2.763763 11.308278
-3.499016 -22.238483
4.179275 39.045256
-4.596892 -63.797719
4.396649 98.837606
-3.008772 -146.524089
-0.436467 208.720775
7.211700 -285.883658
-19.107267 375.557997
38.543875 -470.033880
-68.655650 552.850404
113.295436 -593.788653
-176.883818 541.975426
263.980259 -316.768128
-378.396314 -203.737849
521.594579 1196.361358
-690.022614 -2907.727139
870.921431 5668.282420
-1036.032998 -9901.416799
1132.530751 16120.762826
-1070.448830 -24904.523573
705.952103 36829.739685
179.930584 -52341.411506
-1906.843291 71521.077147
4923.418118 -93706.826815
-9834.767664 116902.350553
17422.155794 -136897.950073
-28642.641846 146014.510821
44588.851222 -131377.629134
-66378.240732 72642.368672
94926.597490 60866.509337
-130541.498806 -313537.574191
172247.980945 747139.150314
-216731.549299 -1444226.898232
256755.389303 2510268.956154
-278884.410256 -4072734.836533
260338.045157 6274331.744942
-164812.397413 -9256085.339764
-62814.596306 13123963.371912
502816.116611 -17890170.037477
-1267596.804143 23377104.942632
2508395.457773 -29068427.313725
-4419927.028572 33888075.027449
7239869.908448 -35885228.867703
-11238184.690565 31802456.142187
16688547.606962 -16507876.868219
-23810524.109499 -17716297.521096
32666367.807465 82011826.949474
-42990495.705110 -191846679.024658
53922985.384835 367842466.895862
-63611504.138664 -636266650.404073
68640244.023357 1028745281.270737
-63242106.517231 -1580485286.955544
38255568.053864 2325922878.762015
20193322.469710 -3290215259.017492
-132261023.333691 4474352288.970307
326106520.297540 -5830886752.489836
-639523814.980819 7226404384.597140
1121032794.125261 -8385976241.207738
-1829644320.793413 8814152657.634218
2832033168.056540 -7686917886.825513
-4195175059.237417 3709999504.098327
5971589692.927713 5058092760.775225
-8173149922.501751 -21413612387.537415
10727967887.969646 49229480708.923187
-13413211354.861917 -93655953623.063782
15755003286.705982 161233807276.320557
-16885154510.298367 -259807551907.373413
15343984248.586016 398059205923.286438
-8819911160.742020 -584389886123.298828
-6178559256.485952 824751695366.266602
34711979867.855728 -1118872823867.720459
-83833586918.210251 1454125678076.945068
162986480582.014618 -1796071251511.364258
-284258760136.040588 2074498166988.034424
462297918971.590942 -2163611939578.900879
-713564697387.822144 1855007297292.754639
1054436871423.757812 -822318428830.437988
-1497444906835.878174 -1422786771949.053955
2044626870498.001465 5581988759101.347656
-2676630020459.517090 -12624863411545.601562
3335776904724.227051 23837481008840.234375
-3900897291870.558594 -40848213313362.718750
4151390585076.459961 65602268615576.875000
-3717881658688.883789 -100239662196807.031250
2017222959786.768066 146807970387783.093750
1829121243671.230225 -206710047185429.531250
-9091496147961.025391 279747139089699.593750
21536339253003.296875 -362569919435553.750000
-41522704003869.031250 446296518912104.250000
72061604677743.093750 -513004166045335.937500
-116787847583511.156250 530762340848569.500000
179763602362212.093750 -446872772902108.000000
-264990447879663.250000 179051718987527.625000
375449510575496.125000 395510710022503.000000
-511415914467433.937500 -1452867060959114.750000
667704380535674.500000 3235713173987208.000000
-829401638905634.125000 -6065141145046991.000000
965539360311858.125000 10346463015826918.000000
-1020080715378515.000000 -16561896201300464.000000
899573802873979.500000 25238682046615060.000000
-456930946253151.500000 -36875359843348664.000000
-528874532313988.750000 51801133679997936.000000
2376692037635967.500000 -69933372473738800.000000
-5528851465098934.000000 90386397750135408.000000
10574592246694480.000000 -110871532311924816.000000
-18263779090471260.000000 126815579903294176.000000
29498156032321192.000000 -130115736019164000.000000
-45279754890476464.000000 107449069594124896.000000
66585423500466704.000000 -38073396320157552.000000
-94122167340991616.000000 -108892163521423280.000000
127899710638269040.000000 377613329601398784.000000
-166534495077067040.000000 -828830823040105728.000000
206174352750698208.000000 1542698203556766208.000000
-238908151246350656.000000 -2620079348375833600.000000
250505461668315616.000000 4180481192572158976.000000
-217327735129371552.000000 -6353738446389015552.000000
102280995149365376.000000 9261102635005556736.000000
150233821673573440.000000 -12979443716480180224.000000
-620235060974477312.000000 17479808428725057536.000000
1418469784084450304.000000 -22528631907441803264.000000
-2692093325516924928.000000 27536649538395656192.000000
4627815440623319040.000000 -31337434509783605248.000000
-7449284959076134912.000000 31875322284056080384.000000
11403568030049140736.000000 -25782715238210322432.000000
-16728907512189186048.000000 7831721230784178176.000000
23592385527068491776.000000 29741641325699964928.000000
