1.330849 0.000000
-1770822.151731 -15429668.738986
1318747920053.573975 22896791307132.917969
1835306812601403136.000000 -16803091036222029824.000000
-9467235310219540608057344.000000 -24444670421508617414901760.000000
21388038649710161974897282121728.000000 123675606856357561436130265530368.000000
-31411274332506088794059159647039782912.000000 -277913002281204012349231953835901059072.000000
22350454617812097310608189677414726609403904.000000 406057016466856385398589469678909508783439872.000000
35550515194203920598159067541255212927084191023104.000000 -284390927112006996625419063077944204835349193555968.000000
-173233929782108734409347623247266780405069346236973187072.000000 -472606821070808304312699141140121160930731584506510180352.000000
385111699113764196572619983729567957253771013639902770241732608.000000 2262497208865012908230343195250204972313894587578956806940000256.000000
-556795585388766190061258499431573619453003765391517189509787672379392.000000 -5003309087435883344120863848240869979298910988166038424097235218202624.000000
377157055908825118092867752260063907358575141958594746826736533239188422656.000000 7196080819752916007204479504141398172957576268664912914025097059309484769280.000000
684872394909530584594732825734731804662683317844885061680559839231489353151676416.000000 -4791519212710347495255398451406403274734653937694589540116752660895697695261327360.000000
-3167567487727406055386712653554364022815852631811532942317030608002130510726563218063360.000000 -9089696694620703444240396937888987717420586930305298784359859249808792764058239357681664.000000
6931045593975345470239177593428864657743670688566345540077387610639065607304559299604393230336.000000 41359808951990345252991439512876735593758601144125183050087705294266581969470318762285277904896.000000
-9862711104435631403263152747488228635275642667202943356987815456538550129258516880807502389941633024.000000 -90033079323760089221486920929268416348253241688993305433711332592846476026881421769266005249393426432.000000
6332989790307099149708519910121983527848268229589742580669958678263747591678060720037119608173542380666880.000000 127435993572395126702554205439802833714345062978729749007629936627482576198323971539192905468697469832396800.000000
13131139168016420178678669444213681529736023919889392436151007961982012518483572215402969040223177847345518739456.000000 -80312454054848066854100430410574161912079385822045461801546865051223660962065053741851195832272677117075470155776.000000
-57877768194006313978968141587139985710340822337376158612929792694381909519202533985842603180309900923469388392739897344.000000 -174026200951036169830736034025389486364127999912040477324527750930591505948036214037978205045351569118348143620509401088.000000
124682948701093015524443695791056440148426370332246562763359860465548292042421402873867330198682064401493806284310563780558848.000000 755553227610544400358789994728091957000254090290849678663224775365300588827986653271349573517232889762454836088658886762954752.000000
-174573002199814761732466720169130497025020569834550806812259774716957226394960844850434468898279144870742164133156988771910109102080.000000 -1619358815264057230543993634976374770915960889757884815716573597888880250405638658865915945778302912399804054221521096829096274427904.000000
105736497630164700193845606330024608307118086091539680824686699489507299024300824547978268051396282434366613584718782133015648773175508992.000000 2255095447137908037732123262124605720587268831956525638747038266955200784263744143161973750325717089468616443579154698817087954631511769088.000000
250709385690074220291158899043159530531916436193266700536537879037251023906298573406131668866636215349577845576473796798119707301035429169463296.000000 -1338133932218691922700910980138066760880261614055868410654061430015604291913294464897783426831426341890163289064651761189369428948112381243817984.000000
-1056816961744280451563378372790606351113290524488601245141778002779572258457481905360547827628400410492557072651369294415328045791821524130445549109248.000000 -3318384967584107846813678142375480951610352191175583911313296873823533179422944108217460205207731322954823476727444460489238188501771133443208002928640.000000
2241875137195002501819268263495101031599833280863822276835228444162367288209624247694447217013694873727724829614813284092722808525269611153006785595885748224.000000 13792931143487347944671023115743163330854400051351189844972313361988814454386696788702834579280425135129575006137262816587578724587541911122867959601955864576.000000
-3087643948528542337407333868804343400354361372396725652196481798727061837732924785138138139485178138311222767960224226611130260071400723867746169352662815271288832.000000 -29112533971223608237589785828488414715719755458232970391158360554590118542474208705123337775198922394053493321053002175023601008990105403067876315001549248952008704.000000
1753754584108764847161282483969580088728215389706210183806325855895159613281326923231922516648689521476847175351370729989860365912290394583120749669001971547634210439168.000000 39875241677498282657342421725198340745963223598365174860306012185735774757148861938194462773331671639899797641922005814325487107385001062861452099859164217465475432448000.000000
4768894543975332248340082647910835752022014533853360110899825708760140195727667899603796627607251781393827194104215863995699284327837746230930247071623828489570438668288524288.000000 -22140576123212083120983119700257790515696508461542083275379460503185331567246759758335289141299153318076754397248655413976585387115977881275549132058226014529530163003012415488.000000
-19284053379475673130781584207538454357450862696583506662850602491682338951975814364761450121577379130927571643254913581741246843853915905820935565653870746041143145815222745191940096.000000 -63048866725170361186615367314253701093026189808758418443625147503967301267811961988606326328081535431643523477762285601477996258547626579388929407501648157242518167857152863246483456.000000
40291312373051280724644943125155873339048422204368919161720164726652540043159820889954444203829257284410388512523894302427384322699524748622206899732459739325586991255836264201623487643648.000000 251629338416542870302699481747014003502938152091518657692138706484272246569683633094486660432659327867872741658032499167369581218902689887803046944607317920425664035523865290287693726482432.000000
-54567611595628849903174603913373513629594754991308095507441930263570323769083663689404673125308195648319542578908757542183246316562196351860015599981824105043605047272504102361338724842205085696.000000 -523133324075315356281245189911907567889541593196660518875204966332024373206474394258739200333002606395729877666255242040971194282205117719190587901058244718006737378490997541903188722445700825088.000000
28862132553968068011285684300226325472692759320983907325047095764159707941115549458316130922182524581163327146524510002055895406390972862490544475893315085608154072315534949122746827780999126211100672.000000 704523088400594204264927465059250484601274672070459524219556566250825201611978468413601846669239780257431571962457248207293156526408568504849825759126288237738608139495313667926808344964476641900232704.000000
90409429872279125190128440686160439571175733911032227991679476510636984688060221681561335694825593939129451068124274692062777025793980705129667999712208012506436941981522923439552130131493866954902479044608.000000 -363323614485106490539195845430399460214102668674863486505047499134599324912336017931185320622961924286542288210626746655220750317389253644683259082134051826012199952888270858685004686845748471933518028472320.000000
-351653757495911700400625470766494681977460760344761775209865829780472867113136815520235196939284120620827896288562880157960960486259267107261129501502299566512169637312504438609179991277685789381204491768820662272.000000 -1194061487540598156036534219763935933228272803358268343297995801041234724141309841879860863794202063517199103718629079005331480945431202980235693426066900449290763091245173070140827750678746375855829645328027484160.000000
723779768796428936398961195199028626490510591811282106298574307822458898591648204283591476974824354114628077166231913246260451760826100973758107078972432167447823443688712387122955189158613159529698452079930124844138496.000000 4587613603538823678098973958253838817372204046459671220425140375727563786879886629924579177832016470116688672912451795343944394492134962470967992214207684529240035967613808294781281801007470807173278785371846858095198208.000000
-963579450902386398693276436477823666086675955071206933230316935673400038454294507066897049132412612037451861446311614706474713049532903587401443490116204172462334428601834328685985223362820902868875087047263592207337111158784.000000 -9395925273315697753491233042682629441931832285268994922448857097511389756846881198904147172207502683427334658627120581638016264092381519511259502357872295957028574223738521411112212971747360289492912589969731506880179400081408.000000
470583831128574574095524282822035241696278206967595020291757475931264304179556724853877241082867177786218572499239618453370856294027622674552580755983294256553656925806256207266427659466927867864188078975976357174333210090585194496.000000 12437341082288412923817575030475430615110666446289272734069266360859119519453050080970849586036488616806763522700695864933422938029143287982310608868268284804707004410548138214085206267602696937516145979636455982719730067485736566784.000000
1708842392617853729201662022569961653575353287876920370407998657204321660218643345895638542469738148056550917901124369652403366990975881588962357690161024877048119755687802155234767872136541461081231816748539509160797649149887606461300736.000000 -5903129943733676076416525887669643345386936142982687010782958640734069205149598991094259515570567721491807968979040790042011802354121989733684879639127969644813766630675823596439393130572511993491860504809003275346783384940005336023040000.000000
-6408521645256679141695633816360002663500733508737421382886279747964372660144842689239962832099840717186002411774063690087961517724561383998576466592017901614450121957005450451008386878066610238444315876480002303976618676442257317938576360472576.000000 -22548144882405175175280425941006512172627548421498516699137602822504848589764770208870088288292716015923417091776076780883853426768613242711424041136864438767382934351010800884928615789545087196048016326771559912990995413560494623103624859877376.000000
12995580945597145632023724048882725184073398568000945698075864996497725456009477104119383046561921020663793797165421804175917870308503773079065754598135331543751218372455394646398188199012833740863704739189542814454915687251092903011988815504872570880.000000 83587305744562538719242644870423404907857254972916310745953269023839745270258293643238087302551423672580574943009260397359314956277995339785118876495908996290042470881532712537510285941126544054763106948652057966616282481980621284186858143225240092672.000000
-17000869917992317319552757061925902418181147000373638813759130070199732932109136853627065963174593178105137992824430619222924803593824657583003123349089870357291835152783557882560881966033146685765303198018053708424152896090360808877508632816715700295958528.000000 -168678856397430615055405126349560625998038539378912078256295426996832057923104393573003317912229969333639949908873836323406314760725612203822143895799471431957723218321798724982360593626225323276066648435307743166966109375296789948756752497674226269249601536.000000
7585844454509827878142746798103350728013080640044114083366337207121093540176364915761447413020881959568752793470879463941100576608608562279687816421089562972192097808389127792879144574883286356094336368805649293350900420651275197649410079355607126268481783201792.000000 219374461870935392568742626897128770399545462141187766591102255438923727245522339136017179055254862559522237277772269771727425412030577005226400795342576359738578235757158071424124895107974735688188232336623545684729488638896768298198428842331139298518937456607232.000000
32211030692206118819803318953264305339002828489250828012712553848475883809097678486370086370970490225590152456004126285742619472349834925019202477793842242162588083968704708210039741868117174861815101849942152126951833144696994713679863386023348324837494524964331585536.000000 -94747685834089199531615955312447524033380746271123277482243771166737765138902416064766205301186925355909944926469583235396998351233085829805691938060287406747188731024708899835539381998746953809118016717321497706354611096140211668217858291271794025628815985086637801472.000000
-116716659004047031333029085668412687982324823412653489110763780144475155195611973846495913485110970199379748713747663780907723652721608710761438192376718176409040610750355658295329019137902033345245818456749486490783210520122660645381754492281313241391765594152090434579464192.000000 -424664170082271666779150851840008452744143954823995453791179002407601968672585948702643887424796566670757242784963264249061615745710987502603530168642894781708192473531247343309420764367232596781058405495935192796324067883902754211294855152389151568419322128673403435269226496.000000
233226659680477923060354775577270276750649284133654277904456412009289410870570019765589364232332950253079300170279483108366371188105533562861971683133939393059286870580318932337576855954378554067566362190643138720430420309569312306926999609641491836595442140370378558979993667371008.000000 1522047964650825288662583158533194520325157051629819968176209105126007897493782280735319719856706921424766055137555754566164155764211928134447687883885789165642849003638158362203254206975331905136630496871470602964660606386382546622577365884178526258381329174977026993021983307857920.000000
-299688981521343114043372984234089142446337293851705892520224155798450840955689509346708264395836390813166419953838967983272633030489334931932977301029515099431028757562409493946549644059955303218398533476256870037082853416243731261743230177541566736394598866595284120199271603570749734912.000000 -3026736415667159241516677589204861495961757301724208885915642796430305566689957393346289445169726004112661577976272328278507944204703082699671197750445973684638649806303343650211457743371430861603736585191743378526229760896448815194435621037749140259104795441609358440798011725313420034048.000000
120559551346749494672943571581943869599771322027437651064854596540269136598536989030002866989420238160357143640330921418767280974182755308648124228650361530344279454070920303614214684365049967956807473575547185650297954636269245590615140587756664415464183078610819605364558978166861812945911808.000000 3865942301810638570163325599524636166483624862740752890840059738315431078820226615643720344206754363873315096024834721377398231291160102886870237701933790798295372800448559273542023758434539424133718294282919860908275538766141608908566647593255417073399417336233952679483323434832315099008466944.000000
605656430395846095125494662892401335522515753486610894806094687511429324024590375080238369434774373181262216292258347224446970598753652345540702426593466847490318471214965086638002543775251505300077039240567622030864793613173642297608079453990081847958567082239325593258287527910408401869072572088320.000000 -1497533321129934042239087426191382961834140652512410720327783203722125670196345960022218697467520222389798047928185669896315827769331631278049929348163474097916871302822694666847847475086073514765390711803575423834536163327032369658494174879466060580651379458164502088773423577775879684837143046258688.000000
-2124449897321809035897301992569141980208704885396333865275742238396405706092463730908309915167856023400332367648765352009623339524045792397725150533635346152576030988966584427866940399446777843660676440734494309370343049490841274699279470404422063271719130251994544518743572581416803981119830682661812174848.000000 -7978676796209934730435974757456908863736352067751768943407061329846056377114771904102219499871591347490054163176940870042532841282859586436402100867898169968813715464597531407454937545085501499020079794466248767622126183319944579360198982962294049894959946497318994038546712779775949882324412608085860810752.000000
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
-nan -nan
